Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return_Pct,MA_20,MA_50,Ticker
1996-03-21,0.9375,0.94473,0.93457,0.93457,-0.000512,256000.0,,,,INFY
1996-03-22,0.93457,0.95117,0.9415,0.94668,-0.000518,768000.0,1.2957830874091858,,,INFY
1996-03-25,0.94668,0.9373,0.9209,0.93555,-0.000512,409600.0,-1.1756876663708948,,,INFY
1996-03-26,0.93555,0.93359,0.92305,0.92305,-0.000506,204800.0,-1.3361124472235586,,,INFY
1996-03-27,0.92305,0.9375,0.92969,0.92969,-0.000509,716800.0,0.7193543145008308,,,INFY
1996-03-28,0.92969,0.94932,0.94727,0.94932,-0.00052,307200.0,2.111456507007725,,,INFY
1996-03-29,0.94932,0.98428,0.95703,0.98232,-0.000538,716800.0,3.476172418151924,,,INFY
1996-04-01,,,,,,,,,,INFY
1996-04-02,0.98232,0.98633,0.97461,0.98633,-0.00054,614400.0,,,,INFY
1996-04-03,0.98633,0.99023,0.97852,0.97852,-0.000536,512000.0,-0.7918242373242346,,,INFY
1996-04-04,0.97852,0.97656,0.97656,0.97656,-0.000535,51200.0,-0.20030249764950714,,,INFY
1996-04-05,,,,,,,,,,INFY
1996-04-08,0.97656,0.98223,0.97656,0.98223,-0.000538,256000.0,,,,INFY
1996-04-09,0.98223,1.03516,0.98828,1.03223,-0.000565,2099200.0,5.090457428504513,,,INFY
1996-04-10,1.03223,1.13672,1.08408,1.08887,-0.000596,4505600.0,5.487149181868389,,,INFY
1996-04-11,1.08887,1.08594,1.06445,1.07617,-0.000589,1536000.0,-1.1663467631581326,,,INFY
1996-04-12,1.07617,1.09375,1.07041,1.09258,-0.000598,1587200.0,1.5248520215207728,,,INFY
1996-04-15,1.09258,1.17188,1.09375,1.16016,-0.000635,3174400.0,6.185359424481507,,,INFY
1996-04-16,1.16016,1.2207,1.15234,1.20664,-0.000661,2918400.0,4.006343952558256,,,INFY
1996-04-17,1.20664,1.2793,1.21094,1.26582,-0.000693,4249600.0,4.904528276868003,,,INFY
1996-04-18,1.26582,1.31816,1.23145,1.25176,-0.000686,3532800.0,-1.1107424436333724,,,INFY
1996-04-19,1.25176,1.27148,1.23535,1.24219,-0.00068,1587200.0,-0.7645235508404236,,,INFY
1996-04-22,1.24219,1.24023,1.21094,1.21289,-0.000664,1689600.0,-2.3587373912203335,,,INFY
1996-04-23,1.21289,1.2207,1.20117,1.21797,-0.000667,3276800.0,0.418834354310782,,,INFY
1996-04-24,1.21797,1.26953,1.23242,1.24229,-0.00068,1280000.0,1.9967651091570282,,,INFY
1996-04-25,1.24229,1.25684,1.24033,1.24043,-0.000679,1484800.0,-0.14972349451416456,,,INFY
1996-04-26,1.24043,1.25781,1.22324,1.2374,-0.000678,1382400.0,-0.24427013213158544,,,INFY
1996-04-29,1.2374,1.23438,1.22441,1.22852,-0.000673,460800.0,-0.7176337481816675,,,INFY
1996-04-30,1.22852,1.23975,1.22363,1.23145,0.000365,1075200.0,0.23849835574512035,,,INFY
1996-05-01,1.23145,1.23633,1.22852,1.23145,0.000365,358400.0,0.0,,,INFY
1996-05-02,1.23145,1.28906,1.23828,1.25391,0.000371,1280000.0,1.8238661740225037,,,INFY
1996-05-03,1.25391,1.26563,1.24023,1.25439,0.000372,1638400.0,0.038280259348733026,1.1874675,,INFY
1996-05-06,1.25439,1.26709,1.24512,1.2625,0.000374,2150400.0,0.6465293887865764,1.2014809999999998,,INFY
1996-05-07,1.2625,1.26953,1.25049,1.26953,0.000376,1536000.0,0.5568316831683351,1.213346,,INFY
1996-05-08,1.26953,1.29688,1.25977,1.28652,0.000381,1638400.0,1.3382905484706997,1.2232284999999998,,INFY
1996-05-09,1.28652,1.37598,1.26377,1.321,0.000391,4864000.0,2.680098249541385,1.2354699999999998,,INFY
1996-05-10,1.321,1.35449,1.2793,1.34326,0.000398,3328000.0,1.6850870552611585,1.2480040000000001,,INFY
1996-05-13,1.34326,1.36455,1.33027,1.34248,0.000398,1587200.0,-0.05806768607715673,1.25712,,INFY
1996-05-14,1.34248,1.34746,1.31641,1.33584,0.000396,1536000.0,-0.4946069960073851,1.26358,,INFY
1996-05-15,1.33584,1.34512,1.30469,1.31816,0.00039,1894400.0,-1.3235117978200872,1.266197,,INFY
1996-05-16,1.31816,1.35352,1.33008,1.33164,0.000394,972800.0,1.0226376160708872,1.270191,,INFY
1996-05-17,1.33164,1.34844,1.29492,1.31123,0.000388,1177600.0,-1.53269652458623,1.273643,,INFY
1996-05-20,1.31123,1.30859,1.29199,1.29326,0.000383,870400.0,-1.3704689490020683,1.2776615000000002,,INFY
1996-05-21,1.29326,1.3125,1.28613,1.30127,0.000385,2355200.0,0.6193650155421171,1.2818265,,INFY
1996-05-22,1.30127,1.30859,1.29785,1.29785,0.000384,1024000.0,-0.2628201679897302,1.2846045,,INFY
1996-05-23,1.29785,1.29346,1.28037,1.28877,0.000382,460800.0,-0.699618599992291,1.2870215,,INFY
1996-05-24,1.28877,1.29297,1.27148,1.29102,0.000382,819200.0,0.17458506948486718,1.2897025,,INFY
1996-05-27,1.29102,1.2793,1.26611,1.26611,0.000375,614400.0,-1.9294821149168917,1.291582,,INFY
1996-05-28,1.26611,1.2793,1.25,1.27734,0.000378,921600.0,0.8869687467913501,1.2938765,,INFY
1996-05-29,1.27734,1.29443,1.28174,1.29443,0.000383,512000.0,1.3379366495999578,1.2970254999999997,,INFY
1996-05-30,1.29443,1.2793,1.26025,1.26992,0.000376,563200.0,-1.8934975240067042,1.2978260000000001,,INFY
1996-05-31,1.26992,1.26953,1.26172,1.26367,0.000374,409600.0,-0.4921569862668451,1.29829,,INFY
1996-06-03,1.26367,1.30273,1.28613,1.30166,0.000386,819200.0,3.006322853276555,1.300248,,INFY
1996-06-04,1.30166,1.30996,1.29883,1.30996,0.000388,460800.0,0.6376473118940407,1.3022695,,INFY
1996-06-05,1.31152,1.31641,1.30469,1.30566,0.000387,460800.0,-0.32825429784115734,1.3032265,,INFY
1996-06-06,1.31836,1.33203,1.31836,1.33203,0.000395,512000.0,2.0196682137769484,1.3037779999999999,,INFY
1996-06-07,1.33154,1.35156,1.32832,1.35117,0.0004,1331200.0,1.4369045742212982,1.3041734999999999,,INFY
1996-06-10,1.39248,1.39248,1.37109,1.3751,0.000407,819200.0,1.771057675940102,1.3058045,,INFY
1996-06-11,1.36719,1.38086,1.35957,1.37852,0.000408,1382400.0,0.24870918478656634,1.3079385000000001,,INFY
1996-06-12,1.38672,1.4043,1.38281,1.38691,0.000411,1638400.0,0.6086237414038242,1.311376,,INFY
1996-06-13,1.37695,1.38652,1.36719,1.38076,0.000409,460800.0,-0.44343180163096685,1.313832,,INFY
1996-06-14,1.38467,1.38867,1.37891,1.38672,0.000411,819200.0,0.4316463396969672,1.3176065,1.2644728,INFY
1996-06-17,1.40625,1.4082,1.38672,1.38672,0.000411,1126400.0,0.0,1.3222795,1.2725625999999999,INFY
1996-06-18,1.37207,1.40625,1.36719,1.38174,0.000409,1331200.0,-0.35912080304603133,1.326303,1.2795528,INFY
1996-06-19,1.38672,1.38672,1.38672,1.38672,0.000411,102400.0,0.3604151287507129,1.3307464999999998,1.2855098,INFY
1996-06-20,1.36719,1.38672,1.36719,1.37695,0.000408,307200.0,-0.7045402099919329,1.3351555,1.2915253999999998,INFY
1996-06-21,1.37891,1.38672,1.37695,1.37695,0.000408,1177600.0,0.0,1.339452,1.2972128,INFY
1996-06-24,1.36719,1.36719,1.35742,1.36211,0.000403,768000.0,-1.077744289916116,1.344252,1.3012518,INFY
1996-06-25,1.35566,1.36133,1.35371,1.36035,0.000403,716800.0,-0.1292112971786441,1.3484025,1.304326,INFY
1996-06-26,1.36709,1.38867,1.35742,1.38574,0.00041,14745600.0,1.866431433087068,1.3529680000000002,1.3067244,INFY
1996-06-27,1.36523,1.38672,1.36426,1.38516,0.00041,819200.0,-0.041854893414350336,1.35873,1.3093924,INFY
1996-06-28,1.38477,1.38477,1.37412,1.38086,0.000409,460800.0,-0.31043345173120684,1.3645895000000001,1.3121658000000003,INFY
1996-07-01,1.38672,1.39063,1.37842,1.38281,0.00041,563200.0,0.14121634343815526,1.368647,1.3155642,INFY
1996-07-02,1.37695,1.38672,1.37695,1.38027,0.000409,972800.0,-0.18368394790317932,1.3721625,1.3188101999999997,INFY
1996-07-03,1.36914,1.38652,1.3623,1.37266,0.000407,1689600.0,-0.5513414042180198,1.3755125,1.3214176,INFY
1996-07-04,1.36523,1.37695,1.34912,1.36719,0.000405,768000.0,-0.3984963501522665,1.3772705,1.3239527999999998,INFY
1996-07-05,1.36719,1.36719,1.36328,1.36328,0.000404,256000.0,-0.2859880484789912,1.377876,1.3264704,INFY
1996-07-08,1.36328,1.36719,1.35498,1.35498,0.000401,307200.0,-0.6088257731353797,1.37687,1.3289996,INFY
1996-07-09,1.36523,1.36523,1.34766,1.35742,0.000402,512000.0,0.1800764586931125,1.3758149999999998,1.3315190000000001,INFY
1996-07-10,1.36328,1.38672,1.36328,1.38672,0.000411,409600.0,2.1585065786565494,1.3758054999999998,1.3346244,INFY
1996-07-11,1.38672,1.39697,1.37891,1.3793,0.000409,614400.0,-0.535075574016386,1.3757325,1.3371322,INFY
1996-07-12,1.38652,1.39258,1.3792,1.38457,0.00041,614400.0,0.38207786558399626,1.3756249999999999,1.3397358,INFY
1996-07-15,1.38184,1.38184,1.37305,1.37305,0.000407,307200.0,-0.8320272720050204,1.3749414999999998,1.3419468,INFY
1996-07-16,1.35957,1.35957,1.33789,1.35098,0.0004,614400.0,-1.607370452641932,1.3734034999999998,1.3435757999999998,INFY
1996-07-17,,,,,,,,,,INFY
1996-07-18,1.35742,1.35791,1.34766,1.35791,0.000402,563200.0,,,,INFY
1996-07-19,1.36719,1.36719,1.35059,1.36377,0.000404,665600.0,0.4315455368912424,,,INFY
1996-07-22,1.37695,1.37695,1.36719,1.36719,0.000405,256000.0,0.25077542400844255,,,INFY
1996-07-23,1.36719,1.36719,1.34961,1.35537,0.000401,716800.0,-0.8645469905426362,,,INFY
1996-07-24,1.33789,1.33789,1.28516,1.33789,0.000396,1177600.0,-1.2896847355334695,,,INFY
1996-07-25,1.33594,1.36719,1.33203,1.35762,0.000402,1331200.0,1.4747101779668093,,,INFY
1996-07-26,1.36309,1.36328,1.33203,1.33984,0.000397,921600.0,-1.3096448196108001,,,INFY
1996-07-29,1.3457,1.34766,1.33105,1.33105,0.000394,358400.0,-0.656048483400995,,,INFY
1996-07-30,1.32813,1.32813,1.24219,1.24902,0.00037,1126400.0,-6.162803801510086,,,INFY
1996-07-31,1.254,1.28906,1.254,1.28906,0.000382,870400.0,3.205713279210909,,,INFY
1996-08-01,1.30859,1.36719,1.30859,1.36709,0.000405,1331200.0,6.053248103269038,,,INFY
1996-08-02,1.375,1.375,1.34766,1.34766,0.000399,256000.0,-1.4212670709316755,,,INFY
1996-08-05,1.34766,1.34766,1.33594,1.33779,0.000396,409600.0,-0.7323805707671105,,,INFY
1996-08-06,1.32813,1.35547,1.32813,1.34355,0.000398,870400.0,0.4305608503576863,,,INFY
1996-08-07,1.31836,1.32813,1.31836,1.32412,0.000392,204800.0,-1.4461687320903582,,,INFY
1996-08-08,1.3377,1.34766,1.33691,1.3457,0.000399,307200.0,1.6297616530223769,,,INFY
1996-08-09,1.33789,1.33789,1.32813,1.33047,0.000394,614400.0,-1.1317529910083834,,,INFY
1996-08-12,1.32236,1.32813,1.31055,1.31191,0.000389,614400.0,-1.3949957533803903,,,INFY
1996-08-13,1.30273,1.30859,1.30176,1.30176,0.000386,204800.0,-0.7736811214183792,,,INFY
1996-08-14,1.30859,1.31055,1.30859,1.31055,0.000388,153600.0,0.6752396755162371,1.333466,,INFY
1996-08-15,,,,,,,,,,INFY
1996-08-16,1.27949,1.27949,1.23438,1.26563,0.000375,512000.0,,,,INFY
1996-08-19,1.24414,1.26367,1.24219,1.24316,0.000368,614400.0,-1.7754003934799312,,,INFY
1996-08-20,1.24219,1.25,1.24219,1.24219,0.000368,665600.0,-0.07802696354453076,,,INFY
1996-08-21,1.24219,1.25977,1.24209,1.25713,0.000372,1280000.0,1.2027145605744805,,,INFY
1996-08-22,1.26758,1.26953,1.25781,1.25781,0.000373,512000.0,0.054091462299044046,,,INFY
1996-08-23,1.27637,1.28496,1.27344,1.28418,0.00038,921600.0,2.096501061368561,,,INFY
1996-08-26,1.30859,1.30859,1.27539,1.27949,0.000379,563200.0,-0.36521359933966435,,,INFY
1996-08-27,1.26172,1.28906,1.26172,1.28398,0.00038,1382400.0,0.3509210701138743,,,INFY
1996-08-28,1.28906,1.30469,1.2793,1.2793,0.000379,819200.0,-0.3644916587485669,,,INFY
1996-08-29,1.28906,1.3125,1.28906,1.29707,0.000384,460800.0,1.3890408817321953,,,INFY
1996-08-30,1.31836,1.31836,1.30859,1.30859,0.000388,153600.0,0.8881556122645629,,,INFY
1996-09-02,1.33018,1.33018,1.30762,1.30811,0.000387,716800.0,-0.03668070212975438,,,INFY
1996-09-03,1.30469,1.30479,1.29512,1.29512,0.000384,870400.0,-0.9930357538739165,,,INFY
1996-09-04,1.30273,1.30928,1.30273,1.30928,0.000388,307200.0,1.0933349805423376,,,INFY
1996-09-05,1.31641,1.31641,1.31055,1.31641,0.00039,358400.0,0.5445741170719831,,,INFY
1996-09-06,1.3125,1.36719,1.30859,1.34766,0.000399,4864000.0,2.3738804779665834,,,INFY
1996-09-09,1.33203,1.33789,1.3125,1.3125,0.000389,3993600.0,-2.608966653310185,,,INFY
1996-09-10,1.30078,1.30859,1.30078,1.30605,0.000387,153600.0,-0.491428571428576,,,INFY
1996-09-11,1.29102,1.30078,1.29102,1.29492,0.000384,153600.0,-0.8521878947972739,,,INFY
1996-09-12,1.29648,1.29668,1.29648,1.29668,0.000384,153600.0,0.13591573224600584,1.2892629999999998,,INFY
1996-09-13,1.28223,1.29492,1.28223,1.28926,0.000382,256000.0,-0.5722306197365579,1.2904445,,INFY
1996-09-16,1.28516,1.28906,1.28516,1.28906,0.000382,256000.0,-0.01551277477002122,1.2927395000000002,,INFY
1996-09-17,1.3084,1.3084,1.2793,1.28877,0.000382,409600.0,-0.022497013327549276,1.2950685,,INFY
1996-09-18,1.29688,1.30859,1.29688,1.29688,0.000384,256000.0,0.6292821837876383,1.297056,,INFY
1996-09-19,1.29688,1.30859,1.29688,1.30859,0.000388,256000.0,0.9029362778360195,1.299595,,INFY
1996-09-20,1.30859,1.3125,1.30859,1.30908,0.000388,1024000.0,0.03744488342414254,1.3008400000000002,,INFY
1996-09-23,1.28906,1.32813,1.28906,1.31934,0.000391,3020800.0,0.7837565313044248,1.3028324999999998,,INFY
1996-09-24,1.29902,1.31045,1.29883,1.30859,0.000388,307200.0,-0.8148013400639753,1.304063,,INFY
1996-09-25,1.30859,1.31621,1.30859,1.31279,0.000389,307200.0,0.32095614363552016,1.3057375,,INFY
1996-09-26,1.30469,1.30469,1.29902,1.29902,0.000385,102400.0,-1.048911097738392,1.3058349999999999,,INFY
1996-09-27,1.2793,1.29688,1.2793,1.29688,0.000384,563200.0,-0.16473957290881192,1.3052495,,INFY
1996-09-30,1.28516,1.29395,1.2793,1.28809,0.000382,2560000.0,-0.6777805194004172,1.3042485000000001,,INFY
1996-10-01,1.2793,1.28125,1.25977,1.25977,0.000373,1075200.0,-2.1986041348042384,1.302481,,INFY
1996-10-02,,,,,,,,,,INFY
1996-10-03,1.24023,1.26904,1.2373,1.26904,0.000376,1740800.0,,,,INFY
1996-10-04,1.24219,1.25967,1.24121,1.25488,0.000372,2150400.0,-1.1158040723696638,,,INFY
1996-10-07,1.24902,1.24902,1.2168,1.22471,0.000363,1382400.0,-2.404213948744105,,,INFY
1996-10-08,1.21289,1.24219,1.20947,1.23438,0.000366,1587200.0,0.789574674820992,,,INFY
1996-10-09,1.22656,1.26953,1.22656,1.26797,0.000376,1484800.0,2.7212041672742604,,,INFY
1996-10-10,1.33789,1.35547,1.30859,1.32881,0.000394,2611200.0,4.798220778094109,,,INFY
1996-10-11,1.34766,1.34766,1.32861,1.33604,0.000396,3225600.0,0.5440958451546685,,,INFY
1996-10-14,1.32813,1.32813,1.30859,1.31055,0.000388,460800.0,-1.9078770096703557,,,INFY
1996-10-15,1.31387,1.31738,1.2832,1.29268,0.000383,1843200.0,-1.3635496547251158,,,INFY
1996-10-16,1.30469,1.30859,1.29883,1.30596,0.000387,716800.0,1.0273230807315015,,,INFY
1996-10-17,1.30859,1.30859,1.29883,1.30459,0.000386,768000.0,-0.10490367239426313,,,INFY
1996-10-18,1.30859,1.30859,1.30371,1.30518,0.000387,256000.0,0.04522493657010962,,,INFY
1996-10-21,,,,,,,,,,INFY
1996-10-22,1.34355,1.35742,1.34277,1.34961,0.0004,1280000.0,,,,INFY
1996-10-23,1.37695,1.38672,1.35742,1.36523,0.000404,819200.0,1.1573713887715664,,,INFY
1996-10-24,1.40625,1.40625,1.34795,1.34834,0.000399,409600.0,-1.2371541791492913,,,INFY
1996-10-25,1.32813,1.3457,1.32813,1.34561,0.000399,307200.0,-0.20247118679266318,,,INFY
1996-10-28,1.34766,1.34766,1.32822,1.34238,-0.003465,665600.0,-0.24003983323549472,,,INFY
1996-10-29,1.28184,1.34961,1.28184,1.34502,-0.003472,921600.0,0.19666562374291985,,,INFY
1996-10-30,,,,,,,,,,INFY
1996-10-31,1.33203,1.33594,1.30078,1.32793,-0.003428,460800.0,,,,INFY
1996-11-01,1.32793,1.33789,1.32793,1.33789,-0.003454,409600.0,0.7500395352164624,,,INFY
1996-11-04,1.30879,1.32813,1.30879,1.32813,-0.003429,153600.0,-0.7295069101346141,,,INFY
1996-11-05,1.31162,1.33203,1.31162,1.32813,-0.003429,460800.0,0.0,,,INFY
1996-11-06,1.31816,1.32813,1.31816,1.32813,-0.003429,409600.0,0.0,,,INFY
1996-11-07,1.33789,1.34736,1.33789,1.34736,-0.003478,460800.0,1.4479004314336574,,,INFY
1996-11-08,1.36514,1.36514,1.35557,1.35557,-0.003499,153600.0,0.6093397458734051,,,INFY
1996-11-11,1.34961,1.34961,1.33857,1.33857,-0.003456,358400.0,-1.2540849974549406,,,INFY
1996-11-12,,,,,,,,,,INFY
1996-11-13,1.34385,1.35742,1.34385,1.35742,-0.003504,358400.0,,,,INFY
1996-11-14,1.35742,1.37109,1.35742,1.36357,-0.00352,409600.0,0.45306537401834657,,,INFY
1996-11-15,1.36719,1.36719,1.36719,1.36719,-0.003529,102400.0,0.2654795866732229,,,INFY
1996-11-18,1.36523,1.3667,1.35771,1.36104,-0.003514,307200.0,-0.4498277488863889,,,INFY
1996-11-19,1.35752,1.37891,1.35752,1.36953,-0.003535,1126400.0,0.6237876917651208,,,INFY
1996-11-20,1.36338,1.37109,1.36338,1.37109,-0.003539,153600.0,0.11390769095966924,,,INFY
1996-11-21,1.36914,1.36914,1.36523,1.36523,-0.003524,153600.0,-0.42739718034556784,,,INFY
1996-11-22,1.36523,1.36719,1.36523,1.36621,-0.003527,307200.0,0.07178277652850618,,,INFY
1996-11-25,1.34766,1.35547,1.34766,1.35547,-0.003499,102400.0,-0.7861163364343726,,,INFY
1996-11-26,1.35156,1.35547,1.35,1.35,-0.003485,256000.0,-0.4035500601267339,,,INFY
1996-11-27,1.34355,1.34961,1.34355,1.34863,-0.003482,460800.0,-0.10148148148149128,,,INFY
1996-11-28,1.34766,1.35742,1.34766,1.35498,-0.003498,512000.0,0.47084819409326517,,,INFY
1996-11-29,1.33838,1.35742,1.33838,1.35742,-0.003504,153600.0,0.1800764586931125,,,INFY
1996-12-02,1.34766,1.35742,1.3416,1.35674,-0.003502,921600.0,-0.05009503322479514,,,INFY
1996-12-03,1.36719,1.36719,1.33984,1.33984,-0.003459,716800.0,-1.2456329141913858,,,INFY
1996-12-04,1.31836,1.32813,1.31836,1.32793,-0.003428,1075200.0,-0.8889121089085128,,,INFY
1996-12-05,1.28906,1.32422,1.28906,1.32402,-0.003418,1126400.0,-0.29444323119441895,,,INFY
1996-12-06,1.32441,1.34766,1.32422,1.34766,-0.003479,716800.0,1.7854715185571246,,,INFY
1996-12-09,1.34766,1.34766,1.34766,1.34766,-0.003479,153600.0,0.0,,,INFY
1996-12-10,1.33203,1.34512,1.33203,1.34268,-0.003466,256000.0,-0.3695294065268695,1.3537155,,INFY
1996-12-11,1.36719,1.37695,1.36523,1.37598,-0.003552,307200.0,2.4801143980695217,1.3546435,,INFY
1996-12-12,1.37109,1.37695,1.37109,1.37695,-0.003555,768000.0,0.07049521068620557,1.3553125,,INFY
1996-12-13,1.36719,1.37695,1.36719,1.37695,-0.003555,409600.0,0.0,1.3558005000000002,,INFY
1996-12-16,1.37695,1.38652,1.37695,1.38398,-0.003573,409600.0,0.5105486764225287,1.3569475,,INFY
1996-12-17,1.39063,1.40234,1.38682,1.3998,-0.003614,768000.0,1.1430801023136095,1.3584610000000001,,INFY
1996-12-18,1.45313,1.45313,1.42578,1.43555,-0.003706,512000.0,2.5539362766109575,1.361684,,INFY
1996-12-19,1.45508,1.46484,1.4377,1.46484,-0.003782,665600.0,2.0403329734248077,1.3666645,,INFY
1996-12-20,1.47266,1.49023,1.46484,1.49023,-0.003847,1177600.0,1.7332951039021438,1.3728655,,INFY
1996-12-23,1.49414,1.5,1.48633,1.49414,-0.003857,1843200.0,0.262375606450016,1.379799,,INFY
1996-12-24,1.47656,1.50391,1.47656,1.48438,-0.003832,1382400.0,-0.6532185738953533,1.3865180000000001,,INFY
1996-12-25,,,,,,,,,,INFY
1996-12-26,1.51172,1.51367,1.51172,1.51367,-0.003908,153600.0,,,,INFY
1996-12-27,,,,,,,,,,INFY
1996-12-30,,,,,,,,,,INFY
1996-12-31,1.52344,1.52344,1.50391,1.50391,-0.003882,972800.0,,,,INFY
1997-01-01,1.54297,1.58203,1.54297,1.54316,-0.003984,665600.0,2.6098636221582483,,,INFY
1997-01-02,1.5623,1.57031,1.54492,1.55742,-0.004021,921600.0,0.9240778661966376,,,INFY
1997-01-03,1.54502,1.56055,1.54502,1.55469,-0.004013,768000.0,-0.1752899025311172,,,INFY
1997-01-06,1.58008,1.58008,1.5625,1.5625,-0.004034,921600.0,0.5023509509934465,,,INFY
1997-01-07,1.54307,1.56836,1.54307,1.56582,-0.004042,819200.0,0.21248000000000378,,,INFY
1997-01-08,1.58203,1.58203,1.5626,1.56563,-0.004042,870400.0,-0.012134217215253873,,,INFY
1997-01-09,1.5625,1.58105,1.5625,1.58096,-0.004081,972800.0,0.9791585495934507,,,INFY
1997-01-10,1.60059,1.62109,1.5918,1.60361,-0.00414,2150400.0,1.4326738184394339,,,INFY
1997-01-13,1.6209,1.62676,1.61543,1.62676,-0.0042,614400.0,1.4436178372546848,,,INFY
1997-01-14,1.63086,1.63086,1.61533,1.62861,-0.004204,921600.0,0.1137229831075226,,,INFY
1997-01-15,1.67676,1.69922,1.67578,1.69902,-0.004386,2918400.0,4.323318658242314,,,INFY
1997-01-16,1.72852,1.72852,1.58438,1.58438,-0.00409,716800.0,-6.7474191004226025,,,INFY
1997-01-17,1.5918,1.62109,1.5918,1.62109,-0.004185,2713600.0,2.316994660371874,,,INFY
1997-01-20,1.63271,1.64453,1.61328,1.61328,-0.004165,614400.0,-0.48177460844246456,,,INFY
1997-01-21,1.58213,1.60938,1.57227,1.57754,-0.004072,2867200.0,-2.215362491322037,,,INFY
1997-01-22,1.60352,1.63379,1.59375,1.63379,-0.004218,409600.0,3.565678207842593,,,INFY
1997-01-23,,,,,,,,,,INFY
1997-01-24,1.61348,1.61348,1.5957,1.59814,-0.004126,2252800.0,,,,INFY
1997-01-27,1.67168,1.69922,1.66016,1.66016,-0.004286,921600.0,3.8807613851101985,,,INFY
1997-01-28,1.63672,1.63672,1.61533,1.62461,-0.004194,921600.0,-2.141359868928294,,,INFY
1997-01-29,1.63477,1.63477,1.63477,1.63477,-0.00422,358400.0,0.6253808606373257,,,INFY
1997-01-30,1.61719,1.62793,1.61377,1.61748,-0.004176,512000.0,-1.0576411360619598,,,INFY
1997-01-31,1.61523,1.63086,1.61523,1.62891,-0.004205,768000.0,0.7066547963498815,,,INFY
1997-02-03,1.61523,1.64063,1.61523,1.63105,-0.004211,614400.0,0.13137619635217312,,,INFY
1997-02-04,1.63086,1.68359,1.63086,1.63623,-0.004224,2508800.0,0.31758683056926085,,,INFY
1997-02-05,1.69727,1.69873,1.66992,1.66992,-0.004311,665600.0,2.0590014851212812,,,INFY
1997-02-06,1.65039,1.67578,1.65039,1.66992,-0.004311,307200.0,0.0,,,INFY
1997-02-07,1.68359,1.68945,1.68359,1.68359,-0.004346,204800.0,0.8186020887227974,,,INFY
1997-02-10,1.69922,1.69922,1.68945,1.69141,-0.004366,256000.0,0.46448363318860597,,,INFY
1997-02-11,1.69922,1.73828,1.69727,1.73818,-0.004487,1075200.0,2.765148603827572,,,INFY
1997-02-12,1.76758,1.76758,1.73096,1.75781,-0.004538,256000.0,1.1293421855043784,,,INFY
1997-02-13,1.75605,1.76367,1.75195,1.7624,-0.00455,2201600.0,0.2611203713711818,,,INFY
1997-02-14,1.85342,1.85342,1.74805,1.74873,-0.004514,1075200.0,-0.7756468452110754,,,INFY
1997-02-17,1.78711,1.78711,1.74805,1.75967,-0.004543,870400.0,0.6255968617225216,,,INFY
1997-02-18,1.75586,1.76748,1.74805,1.75479,-0.00453,1382400.0,-0.27732472565878963,,,INFY
1997-02-19,1.68262,1.77734,1.68262,1.77734,-0.004588,972800.0,1.2850540520517928,,,INFY
1997-02-20,1.77344,1.78125,1.76758,1.77744,-0.004588,614400.0,0.005626385497436992,1.6911275,,INFY
1997-02-21,1.76768,1.79883,1.76768,1.79883,-0.004644,3993600.0,1.2034161490683148,1.701162,,INFY
1997-02-24,1.77148,1.77734,1.76777,1.76865,-0.004566,307200.0,-1.677757208852415,1.7065865000000002,,INFY
1997-02-25,1.77734,1.80664,1.76973,1.78936,-0.004619,1382400.0,1.170949594323356,1.7148239999999997,,INFY
1997-02-26,1.79688,1.84375,1.79688,1.84053,-0.004751,2457600.0,2.859681673894565,1.725112,,INFY
1997-02-27,1.83623,1.87402,1.83594,1.87402,-0.004838,2048000.0,1.819584576181854,1.7379390000000001,,INFY
1997-02-28,1.97266,2.00977,1.97266,2.00391,-0.005173,1024000.0,6.931089316015826,1.7566889999999997,,INFY
1997-03-03,2.26367,2.29434,2.1875,2.29424,-0.005923,1894400.0,14.48817561666942,1.7898485000000002,,INFY
1997-03-04,2.29473,2.29492,2.17773,2.21982,-0.00573,3276800.0,-3.2437757165771686,1.8190279999999999,,INFY
1997-03-05,2.34375,2.34375,2.20713,2.2373,-0.005776,4249600.0,0.7874512347848084,1.8473970000000002,,INFY
1997-03-06,2.29639,2.30469,2.08398,2.13203,-0.005504,3993600.0,-4.705225048048989,1.8705025,,INFY
1997-03-07,,,,,,,,,,INFY
1997-03-10,1.99219,2.07227,1.99219,1.99229,-0.005143,3430400.0,,,,INFY
1997-03-11,2.05078,2.05078,1.91602,1.96064,-0.005061,3174400.0,-1.5886241460831507,,,INFY
1997-03-12,2.03125,2.05078,1.98535,2.02422,-0.005226,3379200.0,3.2428186714542395,,,INFY
1997-03-13,2.0293,2.07031,2.02734,2.04102,-0.005269,5222400.0,0.8299493138097525,,,INFY
1997-03-14,2.04102,2.06934,2.03516,2.03613,-0.005256,3430400.0,-0.23958608930828573,,,INFY
1997-03-17,1.93945,2.05859,1.93945,2.03125,-0.005244,1638400.0,-0.23967035503627,,,INFY
1997-03-18,2.03525,2.04102,1.97266,1.99883,-0.00516,10496000.0,-1.596061538461535,,,INFY
1997-03-19,2.02734,2.03125,1.99805,2.00156,-0.005167,972800.0,0.13657989924105163,,,INFY
1997-03-20,1.88496,2.00977,1.88496,2.00195,-0.005168,2560000.0,0.019484801854541267,,,INFY
